match_id,time_ms,x,y,type
18,2507320,1447,267,-1
18,2507720,1530,258,-1
18,2507900,1564,237,-1
18,2507920,1567,237,-1
18,2508120,1602,243,-1
18,2535080,987,427,-1
18,2535180,993,342,-1
18,2535560,993,202,-1
18,2535580,994,202,-1
18,2536690,1063,528,-1
18,2537020,1073,521,-1
18,2537280,1082,514,-1
18,2537320,1083,514,-1
18,2537740,1096,502,-1
18,2537840,1098,500,-1
18,2564420,1052,478,-1
18,2564480,1048,496,-1
18,2564940,670,414,-1
18,2565140,574,295,-1
18,2576200,1052,472,-1
18,2576440,955,439,-1
18,2576730,810,442,-1
18,2576900,746,319,-1
18,2577860,796,700,-1
18,2578380,814,601,-1
18,2579080,842,406,-1
18,2579540,849,270,-1
18,2579580,866,266,-1
18,2579760,947,299,-1
18,2579780,958,303,-1
18,2579820,978,317,-1
18,2579840,986,324,-1
18,2579980,1056,394,-1
18,2580340,1251,724,-1
18,2580480,1308,712,-1
18,2580820,1413,756,-1
18,2581180,1002,416,-1
18,2581520,793,362,-1
18,2581640,742,374,-1
18,2581660,734,376,-1
18,2581880,678,280,-1
18,2581900,673,272,-1
18,2582780,753,653,-1
18,2582960,774,639,-1
18,2582980,776,640,-1
18,2583160,796,670,-1
18,2583580,822,690,-1
18,2584320,779,410,-1
18,2585340,1100,548,-1
18,2585550,1233,777,-1
18,2586300,1134,323,-1
18,2586460,1090,274,-1
18,2586540,1072,263,-1
18,2586800,1026,271,-1
18,2586920,1012,294,-1
18,2587090,996,340,-1
18,2618360,925,442,-1
18,2618570,954,444,-1
18,2618980,941,201,-1
18,2619580,893,40,-1
18,2619640,889,34,-1
18,2619920,884,45,-1
18,2620040,883,66,-1
18,2620200,886,114,-1
18,2620300,890,154,-1
18,2620660,913,378,-1
18,2620700,917,411,-1
18,2620880,936,576,-1
18,2621000,952,705,-1
18,2621140,975,855,-1
18,2660420,851,433,-1
18,2660650,696,440,-1
18,2661220,644,229,-1
18,2661360,755,256,-1
18,2661400,787,268,-1
18,2661600,948,357,-1
18,2661660,997,393,-1
18,2662220,916,421,-1
18,2662600,732,414,-1
18,2662800,674,348,-1
18,2662880,654,330,-1
18,2663160,590,314,-1
18,2663540,529,273,-1
18,2813380,1044,520,-1
18,2813400,1044,526,-1
18,2813480,1016,505,-1
18,2813720,967,476,-1
18,2813760,962,475,-1
18,2813780,962,475,-1
18,2813860,957,402,-1
18,2813960,952,339,-1
18,2814420,1006,302,-1
18,2814720,1076,406,-1
18,2814940,1133,542,-1
18,2815180,1203,745,-1
18,2815220,1211,738,-1
18,2815580,1279,729,-1
18,2815660,1289,715,-1
18,2815900,1316,714,-1
18,2816020,1330,736,-1
18,2816160,1344,783,-1
18,2835280,992,512,-1
18,2835680,652,442,-1
18,2835940,572,283,-1
18,2835960,566,275,-1
18,2836040,552,252,-1
18,2836200,528,234,-1
18,2836700,447,278,-1
18,2836880,418,294,-1
18,2836980,405,300,-1
18,2861920,919,465,-1
18,2862160,1003,447,-1
18,2862440,1056,259,-1
18,2862540,1051,280,-1
18,2862660,1044,317,-1
18,2863060,1016,494,-1
18,2863260,1000,526,-1
18,2863320,996,543,-1
18,2863680,976,501,-1
18,2863820,968,513,-1
18,2865020,920,508,-1
18,2883860,1001,481,-1
18,2884060,980,478,-1
18,2884140,969,459,-1
18,2884380,965,449,-1
18,2884580,974,306,-1
18,2884800,993,230,-1
18,2885120,1026,219,-1
18,2885940,1048,265,-1
18,2886700,1301,275,-1
18,2907720,1011,496,-1
18,2907920,946,466,-1
18,2908250,902,465,-1
18,2908400,901,359,-1
18,2908440,903,338,-1
18,2908560,908,285,-1
18,2908720,911,251,-1
18,2909160,733,418,-1
18,2909200,717,446,-1
18,2909520,581,736,-1
18,2909840,481,760,-1
18,2910060,408,860,-1
18,2910080,401,873,-1
18,2939100,1148,268,-1
18,2939460,1043,260,-1
18,2939520,1023,267,-1
18,2939640,983,297,-1
18,2939700,962,317,-1
18,2939780,933,347,-1
18,2939920,877,421,-1
18,2940020,836,487,-1
18,2940420,644,886,-1
18,2940840,521,831,-1
18,2941000,471,869,-1
18,2942280,288,1002,-1
18,2942360,290,1024,-1
18,2963060,982,504,-1
18,2963100,969,490,-1
18,2963160,952,475,-1
18,2963390,920,468,-1
18,2963580,909,315,-1
18,2963960,900,240,-1
18,2964380,900,370,-1
18,2964740,919,627,-1
18,2964860,917,598,-1
18,2965160,913,595,-1
18,2965360,912,650,-1
18,2965680,893,501,-1
18,2966260,862,451,-1
18,2966420,855,481,-1
18,2966500,854,496,-1
18,2966620,847,455,-1
18,2966640,846,449,-1
18,2966680,844,438,-1
18,2967180,824,423,-1
18,2967940,799,417,-1
18,2968080,796,398,-1
18,3006620,918,194,-1
18,3006960,1000,688,-1
18,3007660,1239,1059,-1
18,3007680,1242,1053,-1
18,3008520,1316,870,-1
18,3008620,1323,883,-1
18,3008720,1328,842,-1
18,3008740,1329,836,-1
18,3008840,1334,807,-1
18,3008860,1335,802,-1
18,3008880,1336,798,-1
18,3009540,1362,728,-1
18,3031000,1026,128,-1
18,3031020,1028,131,-1
18,3031500,969,538,-1
18,3031580,964,659,-1
18,3032000,1008,771,-1
18,3032720,1167,266,-1
18,3032760,1173,258,-1
18,3033640,1227,337,-1
18,3033780,1228,388,-1
18,3034100,1231,289,-1
18,3063080,867,660,-1
18,3063180,848,650,-1
18,3063580,866,608,-1
18,3064080,1130,339,-1
18,3064480,1266,375,-1
18,3064520,1276,379,-1
18,3065020,1298,235,-1
18,3092660,1008,288,-1
18,3092820,1167,484,-1
18,3092950,1298,643,-1
18,3093280,1633,672,-1
18,3093500,1495,621,-1
18,3093980,841,498,-1
18,3094020,819,499,-1
18,3094340,654,559,-1
18,3094780,543,537,-1
18,3094980,495,562,-1
18,3095240,432,551,-1
18,3095320,414,559,-1
18,3119820,1030,142,-1
18,3120260,909,539,-1
18,3120720,834,409,-1
18,3121040,785,427,-1
18,3121060,783,430,-1
18,3121080,779,435,-1
18,3121100,776,439,-1
18,3121120,774,445,-1
18,3121760,687,415,-1
18,3122040,652,455,-1
18,3122400,609,415,-1
18,3134420,792,491,-1
18,3134520,734,629,-1
18,3134660,674,623,-1
18,3134740,643,628,-1
18,3135120,668,561,-1
18,3135560,747,505,-1
18,3135580,748,506,-1
18,3135600,749,509,-1
18,3135810,761,551,-1
18,3136200,768,530,-1
18,3265730,870,662,-1
18,3281750,1254,648,-1
18,3311080,608,758,-1
18,3312670,861,613,-1
18,3414720,995,572,-1
18,3428620,779,500,-1
18,3430370,1287,809,-1
18,3431490,743,439,-1
18,3432510,707,692,-1
18,3434500,866,434,-1
18,3435570,1169,705,-1
18,3437120,1041,576,-1
18,3475280,845,565,-1
18,3490940,846,668,-1
18,3492330,1001,415,-1
18,3493450,1158,700,-1
18,3494920,826,434,-1
18,3496150,761,715,-1
18,3497480,841,423,-1
18,3498670,1159,714,-1
18,3500110,816,441,-1
18,3501340,838,742,-1
18,3502600,987,438,-1
18,3503930,758,722,-1
18,3505270,1008,453,-1
18,3506510,687,733,-1
18,3507870,996,464,-1
18,3508980,786,688,-1
18,3510460,783,464,-1
18,3511820,641,649,-1
18,3513280,725,439,-1
18,3514900,1066,708,-1
18,3516050,737,422,-1
18,3517380,569,817,-1
18,3560810,1392,709,-1
18,3582300,1275,677,-1
18,3583360,882,428,-1
18,3585360,646,915,-1
18,3623930,996,489,-1
18,3625560,802,812,-1
18,3626660,1188,441,-1
18,3628150,701,720,-1
18,3629430,1210,389,-1
18,3630330,1120,555,-1
18,3668430,963,488,-1
18,3686050,809,483,-1
18,3687560,742,766,-1
18,3688760,652,403,-1
18,3726790,748,565,-1
18,3742420,812,554,-1
18,3829310,716,445,-1
18,3830650,1261,706,-1
18,3831860,1265,376,-1
18,3866400,743,530,-1
18,3879940,868,673,-1
18,3881620,944,408,-1
18,3882760,1288,742,-1
18,3885360,597,672,-1
18,3924240,1013,648,-1
18,3925750,890,493,-1
18,3927000,690,739,-1
18,3966740,1003,539,-1
18,3983670,1008,432,-1
18,3985230,1002,835,-1
18,3986130,903,540,-1
18,4025130,707,443,-1
18,4026290,1004,730,-1
18,4027490,874,400,-1
18,4028530,771,534,-1
18,4468090,1304,549,-1
18,4485390,1229,657,-1
18,4486590,913,416,-1
18,4487680,1104,762,-1
18,4488960,1103,399,-1
18,4490230,624,683,-1
18,4491750,1037,427,-1
18,4492820,1228,677,-1
18,4494390,827,459,-1
18,4495840,1238,766,-1
18,4497110,747,432,-1
18,4498540,1405,751,-1
18,4500710,822,342,-1
18,4552220,610,681,-1
18,4553920,1228,433,-1
18,4586500,1351,670,-1
18,4615130,748,645,-1
18,4616720,804,344,-1
18,4617780,1275,681,-1
18,4619200,579,471,-1
18,4620780,653,828,-1
18,4622090,919,542,-1
18,4710760,1316,653,-1
18,4745430,333,746,-1
18,4773620,1396,666,-1
18,4784790,1324,820,-1
18,4816030,607,656,-1
18,4844720,1359,660,-1
18,4845950,812,467,-1
18,4847120,691,542,-1
18,4877630,599,700,-1
18,4878980,990,341,-1
18,4890720,932,430,-1
18,4892070,1594,800,-1
18,4942770,682,451,-1
18,4965790,1165,465,-1
18,4968290,1221,427,-1
18,4969740,788,682,-1
18,4970990,705,392,-1
18,4972690,1089,541,-1
18,4999810,940,450,-1
18,5001760,1125,771,-1
18,5002870,1233,417,-1
18,5005030,761,685,-1
18,5006490,706,502,-1
18,5039030,1031,410,-1
18,5050690,1219,469,-1
18,5053180,772,325,-1
18,5081110,949,446,-1
18,5218710,917,458,-1
18,5220270,1156,873,-1
18,5240090,1235,430,-1
18,5273860,662,450,-1
18,5275280,1285,940,-1
18,5296260,1217,401,-1
18,5297830,1256,872,-1
18,5306630,1060,445,-1
18,5307620,1272,688,-1
18,5330990,833,452,-1
18,5332840,800,595,-1
18,5336120,1242,645,-1
18,5338770,787,721,-1
18,5340330,1400,439,-1
18,5377510,1037,454,-1
18,5379930,684,456,-1
18,5381290,1044,540,-1
18,5426110,1277,653,-1
18,5427230,836,397,-1
18,5429230,1313,393,-1
18,5453510,889,659,-1
18,5455070,1118,378,-1
18,5473600,517,659,-1
18,5488650,890,644,-1
18,5489900,1042,356,-1
18,5491160,1154,772,-1
18,5492220,742,432,-1
18,5494160,727,760,-1
18,5495390,1171,410,-1
18,5496720,752,671,-1
18,5498070,668,380,-1
18,5537430,1332,696,-1
18,5555410,1000,631,-1
18,5556630,1010,447,-1
18,5594180,700,683,-1
18,5624630,1333,652,-1
18,5626040,788,343,-1
18,5652920,516,703,-1
18,5671450,688,647,-1
18,5672700,851,369,-1
18,5674000,1255,731,-1
18,5675210,752,414,-1
18,5678250,1092,411,-1
18,5679500,1092,669,-1
18,5680780,713,379,-1
18,5683010,803,399,-1
18,5684450,532,751,-1
18,5685920,1132,419,-1
18,5687080,1179,725,-1
18,5688310,1259,431,-1
18,5729140,1029,644,-1
18,5730890,730,309,-1
18,5774480,865,542,-1
18,5790540,830,654,-1
18,5791820,1011,398,-1
18,5812390,867,636,-1
18,5813590,1033,379,-1
18,5814600,1376,766,-1
18,5942160,1255,636,-1
18,5943260,1248,532,-1
18,5963840,924,658,-1
18,5965350,1158,380,-1
18,5967610,544,660,-1
18,5969100,771,348,-1
18,6003690,1314,646,-1
18,6004930,973,443,-1
18,6006130,525,678,-1
18,6029010,688,531,-1
18,6040710,685,621,-1
18,6041970,703,399,-1
18,6066880,1018,694,-1
18,6068520,744,285,-1
18,6077800,1165,635,-1
18,6079260,1115,395,-1
18,6080410,829,735,-1
18,6081500,854,407,-1
18,6082760,528,844,-1
18,6107860,522,649,-1
18,6119810,1086,370,-1
18,6165500,943,441,-1
18,6166810,993,537,-1
18,6187480,1004,444,-1
18,6188660,849,695,-1
18,6189720,1163,409,-1
18,6191560,584,851,-1
18,6192380,750,408,-1
18,6214000,711,450,-1
18,6215560,895,695,-1
18,6216520,1195,428,-1
18,6218330,1574,848,-1
18,6245500,1260,449,-1
18,6246680,1301,535,-1
21,646880,1090,481,-1
21,646980,1083,491,-1
21,647360,897,488,-1
21,647780,847,322,-1
21,648000,865,329,-1
21,648420,890,428,-1
21,648440,892,435,-1
21,648680,907,562,-1
21,648880,916,715,-1
21,649280,916,715,-1
21,649900,1166,330,-1
21,650160,1212,351,-1
21,650570,1237,178,-1
21,650670,1217,129,-1
21,652190,761,97,-1
21,652610,581,434,-1
21,652830,473,695,-1
21,652890,464,655,-1
21,652930,458,628,-1
21,653070,435,548,-1
21,653270,400,474,-1
21,654630,1008,416,-1
21,655370,1187,291,-1
21,655470,1198,312,-1
21,655730,1228,406,-1
21,656150,1288,709,-1
21,656230,1300,787,-1
21,656270,1305,777,-1
21,656430,1331,764,-1
21,656530,1346,770,-1
21,656770,1386,850,-1
21,656970,1423,990,-1
21,657150,1455,1016,-1
21,657250,1471,1017,-1
21,657370,1492,1039,-1
21,680520,782,254,-1
21,680660,724,361,-1
21,680880,612,597,-1
21,681500,843,210,-1
21,681600,873,195,-1
21,681740,907,196,-1
21,681920,944,212,-1
21,682140,980,262,-1
21,682200,986,243,-1
21,682620,960,200,-1
21,682660,954,202,-1
21,707430,1105,381,-1
21,707510,1096,392,-1
21,707550,1093,401,-1
21,707950,930,383,-1
21,708370,867,174,-1
21,708390,867,171,-1
21,708430,861,166,-1
21,708510,852,162,-1
21,708570,845,160,-1
21,716550,1015,396,-1
21,716570,1005,391,-1
21,716890,839,404,-1
21,716960,820,343,-1
21,717060,802,277,-1
21,717100,795,258,-1
21,717200,774,215,-1
21,717420,776,257,-1
21,717560,779,296,-1
21,718120,774,603,-1
21,718260,769,603,-1
21,718360,768,617,-1
21,718380,768,620,-1
21,718990,936,435,-1
21,720010,1119,302,-1
21,721390,1500,339,-1
21,745500,926,370,-1
21,745640,920,384,-1
21,745760,938,389,-1
21,746020,949,469,-1
21,746900,900,443,-1
21,756240,944,383,-1
21,756620,1050,470,-1
21,784540,1037,383,-1
21,784680,941,353,-1
21,784840,877,347,-1
21,784860,871,349,-1
21,792670,736,398,-1
21,793580,795,463,-1
21,793940,921,673,-1
21,794900,1114,279,-1
21,795000,1119,296,-1
21,795040,1121,278,-1
21,795720,1099,226,-1
21,796460,1028,646,-1
21,796520,1024,622,-1
21,796640,1015,592,-1
21,796660,1012,586,-1
21,796700,1009,580,-1
21,796780,999,573,-1
21,796820,996,572,-1
21,796940,991,573,-1
21,797320,1146,326,-1
21,797400,1160,317,-1
21,797600,1201,331,-1
21,797720,1211,269,-1
21,798140,1259,213,-1
21,798180,1267,219,-1
21,798520,1349,324,-1
21,798540,1353,332,-1
21,799040,1559,802,-1
21,827020,910,367,-1
21,827080,906,375,-1
21,827500,972,383,-1
21,849100,1088,382,-1
21,849440,916,374,-1
21,850240,885,208,-1
21,850340,888,226,-1
21,850860,891,441,-1
21,851080,893,609,-1
21,851120,893,639,-1
21,851460,875,585,-1
21,851920,799,343,-1
21,852100,780,342,-1
21,852570,763,213,-1
21,853390,868,366,-1
21,853590,900,314,-1
21,854150,962,318,-1
21,854170,965,322,-1
21,854380,973,270,-1
21,854760,850,328,-1
21,855140,682,626,-1
21,855180,669,622,-1
21,855360,595,635,-1
21,855880,324,1019,-1
21,883930,914,355,-1
21,884050,911,381,-1
21,884430,1207,465,-1
21,884770,1294,387,-1
21,892820,1117,365,-1
21,893020,1214,400,-1
21,893120,1248,321,-1
21,893530,1301,164,-1
21,893850,1183,169,-1
21,894330,965,300,-1
21,894350,960,310,-1
21,894430,915,351,-1
21,894610,817,466,-1
21,894770,720,604,-1
21,894810,707,593,-1
21,894950,667,559,-1
21,955230,1163,501,-1
21,955470,1130,419,-1
21,955590,1117,408,-1
21,955610,1114,406,-1
21,955850,1078,442,-1
21,956310,625,397,-1
21,965160,819,387,-1
21,965320,795,283,-1
21,965460,774,226,-1
21,965700,761,198,-1
21,966400,800,637,-1
21,966540,808,617,-1
21,966690,817,627,-1
21,966710,819,628,-1
21,967250,864,248,-1
21,967650,896,204,-1
21,967970,922,273,-1
21,968010,923,283,-1
21,984410,1224,371,-1
21,985080,1155,126,-1
21,985840,723,301,-1
21,986360,299,869,-1
21,986380,292,862,-1
21,1003390,1072,425,-1
21,1003410,1070,428,-1
21,1003530,1045,449,-1
21,1003890,949,394,-1
21,1004010,932,310,-1
21,1004150,913,241,-1
21,1004230,914,223,-1
21,1005190,1216,190,-1
21,1022300,1255,466,-1
21,1023880,829,715,-1
21,1024880,829,754,-1
21,1029750,782,431,-1
21,1030250,1174,343,-1
21,1030310,1191,357,-1
21,1031170,867,360,-1
21,1047470,994,398,-1
21,1047670,953,385,-1
21,1048160,893,179,-1
21,1048200,889,177,-1
21,1077910,1457,612,-1
21,1085100,869,128,-1
21,1085630,895,93,-1
21,1086110,1202,617,-1
21,1086440,1405,582,-1
21,1086500,1381,547,-1
21,1086620,1326,482,-1
21,1087100,1225,447,-1
21,1087160,1225,472,-1
21,1087180,1225,478,-1
21,1087520,1240,422,-1
21,1087660,1246,430,-1
21,1087900,1254,478,-1
21,1088560,1273,510,-1
21,1108210,966,591,-1
21,1108630,1077,498,-1
21,1109120,1323,181,-1
21,1111660,1503,337,-1
21,1145800,991,85,-1
21,1146320,950,669,-1
21,1154520,642,619,-1
21,1155350,991,324,-1
21,1155490,1061,317,-1
21,1155530,1077,315,-1
21,1155850,1198,351,-1
21,1156290,1281,276,-1
21,1156330,1283,282,-1
21,1156410,1295,305,-1
21,1156630,1335,413,-1
21,1156730,1358,488,-1
21,1156930,1415,707,-1
21,1157310,1516,843,-1
21,1157390,1540,914,-1
21,1271140,1106,637,-1
21,1271300,1224,687,-1
21,1271340,1265,714,-1
21,1271600,1081,472,-1
21,1272200,843,357,-1
21,1273750,1364,429,-1
21,1278820,875,92,-1
21,1278980,889,79,-1
21,1279020,893,76,-1
21,1279520,1029,250,-1
21,1279780,1257,570,-1
21,1280920,1061,335,-1
21,1281910,819,495,-1
21,1282070,756,676,-1
21,1282090,751,670,-1
21,1282470,621,708,-1
21,1282810,887,351,-1
21,1283530,1110,300,-1
21,1283760,1135,216,-1
21,1284760,819,309,-1
21,1285200,579,786,-1
21,1285400,493,724,-1
21,1285680,627,502,-1
21,1285960,874,349,-1
21,1286380,1070,364,-1
21,1286460,1084,316,-1
21,1286500,1092,302,-1
21,1287290,1038,247,-1
21,1287770,763,590,-1
21,1287850,723,580,-1
21,1288050,615,600,-1
21,1288590,699,411,-1
21,1289470,1064,299,-1
21,1289790,1106,189,-1
21,1290470,1313,503,-1
21,1290630,1368,684,-1
21,1291110,1545,801,-1
21,1291790,1375,178,-1
21,1292890,1227,180,-1
21,1293170,1205,264,-1
21,1309980,581,576,-1
21,1310290,246,656,-1
21,1310610,417,540,-1
21,1310990,632,480,-1
21,1312030,667,451,-1
21,1325570,904,66,-1
21,1326170,944,571,-1
21,1326190,946,574,-1
21,1329590,889,244,-1
21,1335580,1320,606,-1
21,1336730,1240,499,-1
21,1337470,1186,478,-1
21,1337490,1183,477,-1
21,1337950,1147,485,-1
21,1352340,1035,114,-1
21,1352780,567,591,-1
21,1353010,331,635,-1
21,1353210,173,689,-1
21,1353350,355,520,-1
21,1353830,721,273,-1
21,1354170,883,253,-1
21,1354250,916,261,-1
21,1354470,993,297,-1
21,1354730,1065,362,-1
21,1354890,1085,309,-1
21,1355390,1162,309,-1
21,1355650,1235,503,-1
21,1355750,1263,613,-1
21,1356260,1441,819,-1
21,1356360,1480,927,-1
21,1356400,1500,981,-1
21,1386430,844,365,-1
21,1386510,826,312,-1
21,1386590,806,257,-1
21,1387550,710,353,-1
21,1387650,700,409,-1
21,1387710,695,439,-1
21,1387970,664,655,-1
21,1388070,653,754,-1
21,1388620,768,518,-1
21,1388780,883,384,-1
21,1389040,994,303,-1
21,1389380,1081,322,-1
21,1389720,1121,215,-1
21,1390320,863,443,-1
21,1390360,835,490,-1
21,1390500,757,626,-1
21,1390620,699,621,-1
21,1391100,735,484,-1
21,1391440,976,310,-1
21,1391800,1106,322,-1
21,1392080,1128,235,-1
21,1392400,985,310,-1
21,1392420,976,316,-1
21,1392800,751,616,-1
21,1393890,952,310,-1
21,1394190,1072,309,-1
21,1394270,1091,319,-1
21,1394760,1039,240,-1
21,1395220,786,481,-1
21,1395380,679,666,-1
21,1395420,655,709,-1
21,1396090,787,394,-1
21,1396110,803,383,-1
21,1396130,820,376,-1
21,1396770,1113,309,-1
21,1397040,1158,237,-1
21,1397120,1170,247,-1
21,1397320,1204,310,-1
21,1397500,1243,417,-1
21,1397640,1281,533,-1
21,1397760,1313,652,-1
21,1397960,1345,671,-1
21,1399250,1363,446,-1
21,1399350,1369,476,-1
21,1421490,904,389,-1
21,1421670,1023,375,-1
21,1421830,1084,377,-1
21,1423090,1245,592,-1
21,1423230,1259,592,-1
21,1423350,1269,604,-1
21,1423430,1276,622,-1
21,1424190,1202,476,-1
21,1424430,1199,436,-1
21,1424710,1195,442,-1
21,1424750,1194,450,-1
21,1424850,1192,475,-1
21,1424910,1190,474,-1
21,1425370,1180,466,-1
21,1425430,1178,481,-1
21,1453510,1083,385,-1
21,1453930,891,360,-1
21,1455400,473,81,-1
21,1455520,442,120,-1
21,1455900,352,292,-1
21,1466680,665,380,-1
21,1466930,565,227,-1
21,1467670,727,493,-1
21,1467790,764,606,-1
21,1468550,1013,373,-1
21,1468670,1043,337,-1
21,1469050,1114,345,-1
21,1469630,1152,199,-1
21,1470180,1189,283,-1
21,1470240,1193,302,-1
21,1470600,1205,474,-1
21,1470680,1208,531,-1
21,1470840,1214,649,-1
21,1471120,1222,652,-1
21,1471400,1041,444,-1
21,1471920,787,352,-1
21,1472060,760,285,-1
21,1473060,1027,372,-1
21,1473180,1120,474,-1
21,1473540,1144,348,-1
21,1473820,1155,321,-1
21,1474040,1163,338,-1
21,1502140,914,356,-1
21,1502540,1143,364,-1
21,1502620,1179,372,-1
21,1503220,1179,140,-1
21,1503760,1048,208,-1
21,1503860,1018,244,-1
21,1504300,881,501,-1
21,1504320,872,518,-1
21,1504480,850,466,-1
21,1504880,789,432,-1
21,1505180,901,327,-1
21,1505740,1155,276,-1
21,1506180,1218,162,-1
21,1536300,672,401,-1
21,1560990,918,349,-1
21,1561430,1204,378,-1
21,1581870,1096,379,-1
21,1582290,661,358,-1
21,1584480,1711,552,-1
21,1591390,792,368,-1
21,1591450,775,328,-1
21,1593310,606,611,-1
21,1593450,613,753,-1
21,1593470,613,736,-1
21,1594100,650,578,-1
21,1594460,720,363,-1
21,1594600,734,367,-1
21,1595000,749,213,-1
21,1596150,748,715,-1
21,1596170,750,740,-1
21,1596490,894,474,-1
21,1596930,1065,311,-1
21,1597010,1086,308,-1
21,1597070,1101,309,-1
21,1597270,1146,332,-1
21,1597910,1198,239,-1
21,1598370,1206,497,-1
21,1598490,1207,627,-1
21,1598730,1204,646,-1
21,1598770,1204,657,-1
21,1598910,1199,729,-1
21,1599810,761,300,-1
21,1600170,723,207,-1
21,1600270,707,213,-1
21,1601090,563,720,-1
21,1601210,547,697,-1
21,1602250,1142,345,-1
21,1602470,1184,260,-1
21,1603910,1192,556,-1
21,1604070,1195,682,-1
21,1604320,1221,706,-1
21,1604560,1220,521,-1
21,1604700,1211,407,-1
21,1604780,1200,366,-1
21,1604800,1199,360,-1
21,1605100,1168,336,-1
21,1605160,1164,307,-1
21,1605200,1164,292,-1
21,1607210,396,679,-1
21,1607230,391,682,-1
21,1607810,586,342,-1
21,1608110,656,335,-1
21,1608460,695,226,-1
21,1609700,1191,590,-1
21,1609820,1273,691,-1
21,1641310,970,361,-1
21,1642580,880,312,-1
21,1642860,858,512,-1
21,1643060,842,698,-1
21,1644040,1194,344,-1
21,1646260,769,269,-1
21,1646500,721,284,-1
21,1646700,692,323,-1
21,1646720,691,326,-1
21,1646960,663,257,-1
21,1647020,655,246,-1
21,1647320,629,248,-1
21,1647880,627,623,-1
21,1648040,634,634,-1
21,1770530,1073,431,-1
21,1770870,774,390,-1
21,1772950,1430,606,-1
21,1773470,1687,549,-1
21,1773750,1834,649,-1
21,1780090,1040,439,-1
21,1780110,1038,441,-1
21,1780710,895,375,-1
21,1781450,768,232,-1
21,1781690,704,343,-1
21,1781850,649,477,-1
21,1782080,561,763,-1
21,1782440,759,494,-1
21,1782540,853,431,-1
21,1783000,1113,383,-1
21,1783540,1228,243,-1
21,1784120,941,317,-1
21,1784160,919,333,-1
21,1784260,851,392,-1
21,1784540,638,642,-1
21,1784840,456,601,-1
21,1785000,346,630,-1
21,1785160,468,544,-1
21,1786160,1116,300,-1
21,1786260,1142,309,-1
21,1787180,842,368,-1
21,1787420,689,563,-1
21,1787620,578,545,-1
21,1787800,462,568,-1
21,1789060,1201,305,-1
21,1790160,1003,323,-1
21,1790380,950,488,-1
21,1790460,927,568,-1
21,1790540,908,653,-1
21,1790820,838,571,-1
21,1791120,777,492,-1
21,1791740,825,314,-1
21,1791880,827,250,-1
21,1792480,799,177,-1
21,1792660,781,229,-1
21,1792800,768,297,-1
21,1793020,736,466,-1
21,1793140,723,583,-1
21,1793600,690,588,-1
21,1794180,721,283,-1
21,1794320,722,253,-1
21,1794920,724,277,-1
21,1794960,724,285,-1
21,1795180,721,229,-1
21,1795680,697,162,-1
21,1796560,664,732,-1
21,1796660,658,699,-1
21,1796800,657,686,-1
21,1796840,680,644,-1
21,1797140,864,405,-1
21,1797220,901,368,-1
21,1797320,941,335,-1
21,1797500,1002,302,-1
21,1798040,1124,331,-1
21,1798100,1136,347,-1
21,1798380,1164,275,-1
21,1798550,1179,261,-1
21,1798910,1205,322,-1
21,1799310,1280,648,-1
21,1799620,1341,711,-1
21,1799640,1347,721,-1
21,1799820,1166,519,-1
21,1800280,846,295,-1
21,1800620,715,332,-1
21,1800640,710,325,-1
21,1800940,662,213,-1
21,1824910,809,414,-1
21,1825510,1235,398,-1
21,1826820,710,601,-1
21,1826920,645,588,-1
21,1827670,630,354,-1
21,1827710,646,348,-1
21,1827950,708,348,-1
21,1846470,1074,436,-1
21,1846950,678,361,-1
21,1848080,495,574,-1
21,1848600,749,370,-1
21,1848820,917,288,-1
21,1849280,1171,247,-1
21,1849680,1335,316,-1
21,1849810,1363,283,-1
21,1865120,808,439,-1
21,1865540,1165,358,-1
21,1865560,1169,360,-1
21,1865640,1192,300,-1
21,1866300,1138,262,-1
21,1869350,853,768,-1
21,1870290,847,688,-1
21,1873960,1132,390,-1
21,1874400,1183,178,-1
21,1907190,1047,561,-1
21,1907490,1243,656,-1
21,1908750,1130,328,-1
21,1908790,1129,312,-1
21,1909010,1135,258,-1
21,1909770,1220,465,-1
21,1909930,1247,606,-1
21,1910030,1258,594,-1
21,1910410,1308,687,-1
21,1911020,899,373,-1
21,1911580,809,128,-1
21,1912440,731,288,-1
21,1912820,694,164,-1
21,1912840,693,160,-1
21,1913720,1021,659,-1
21,1914120,1133,625,-1
21,1914420,890,380,-1
21,1914460,871,370,-1
21,1914720,786,365,-1
21,1915120,719,211,-1
21,1915320,701,192,-1
21,1915840,695,254,-1
21,1916360,653,694,-1
21,1916730,637,656,-1
21,1917030,945,352,-1
21,1917330,1108,289,-1
21,1917570,1186,306,-1
21,1918430,1198,313,-1
21,1918530,1189,360,-1
21,1918730,1166,511,-1
21,1918850,1147,622,-1
21,1919700,1149,337,-1
21,1920020,1160,344,-1
21,1920690,991,160,-1
21,1920930,815,168,-1
21,1921170,627,240,-1
21,1921410,440,380,-1
21,1948000,1008,76,-1
21,1948200,935,302,-1
21,1948360,864,571,-1
21,1948660,738,665,-1
21,1948700,741,631,-1
21,1949420,864,259,-1
21,1949460,867,258,-1
21,1949600,877,259,-1
21,1949720,883,268,-1
21,1949980,894,316,-1
21,1950480,856,238,-1
21,1951060,619,678,-1
21,1951220,549,680,-1
21,1951990,671,302,-1
21,1952190,721,255,-1
21,1952870,832,303,-1
