match_id,time_ms,ball_sn,x,y
20,2909090,20,1076,482
20,2909130,20,1102,522
20,2909170,20,1122,554
20,2909210,20,1142,588
20,2909250,20,1171,638
20,2909290,20,1189,642
20,2909330,20,1207,645
20,2909370,20,1226,651
20,2909410,20,1246,660
20,2909450,20,1267,670
20,2909490,20,1286,682
20,2909530,20,1308,699
20,2909570,20,1331,715
20,2909610,20,1349,732
20,2909650,20,1342,707
20,2909690,20,1322,665
20,2909730,20,1289,612
20,2909770,20,1270,581
20,2909810,20,1247,545
20,2909850,20,1226,517
20,2909890,20,1209,495
20,2909930,20,1189,472
20,2909970,20,1172,456
20,2910010,20,1157,441
20,2910050,20,1140,427
20,2910090,20,1125,420
20,2910130,20,1110,413
20,2910170,20,1098,407
20,2910210,20,1085,405
20,2910250,20,1072,403
20,2910290,20,1061,404
20,2910330,20,1049,406
20,2910370,20,1039,409
20,2910410,20,1030,413
20,2910450,20,1019,420
20,2910490,20,1011,424
20,2910530,20,1003,401
20,2910570,20,998,382
20,2910610,20,992,364
20,2910650,20,985,345
20,2910690,20,980,330
20,2910730,20,976,323
20,2910770,20,970,309
20,2910810,20,965,299
20,2910850,20,959,290
20,2910890,20,954,283
20,2910930,20,948,277
20,2910970,20,944,272
20,2911010,20,940,269
20,2911050,20,934,266
20,2911090,20,931,265
20,2911130,20,927,265
20,2911170,20,922,266
20,2911210,20,920,269
20,2911250,20,911,273
20,2911290,20,906,271
20,2911330,20,889,279
20,2911370,20,878,286
20,2911410,20,866,294
20,2911450,20,855,306
20,2911490,20,842,321
20,2911530,20,829,337
20,2911570,20,818,355
20,2911610,20,805,374
20,2911650,20,792,401
20,2911690,20,779,424
20,2911730,20,764,457
20,2911770,20,751,488
20,2911810,20,738,518
20,2911850,20,722,562
20,2911890,20,707,602
20,2911930,20,694,643
